date,Borough,week day,Month,TMAX,TMIN,holiday,Year,Total
9/28/2016,QUEENS,Wednesday,September,69,56,No Holiday,A2016,173
9/29/2016,BROOKLYN,Thursday,September,64,57,No Holiday,A2016,216
9/29/2016,QUEENS,Thursday,September,64,57,No Holiday,A2016,179
9/30/2016,BROOKLYN,Friday,September,59,56,No Holiday,A2016,223
9/30/2016,QUEENS,Friday,September,59,56,No Holiday,A2016,178
10/1/2016,BROOKLYN,Saturday,October,62,56,No Holiday,A2016,267
10/1/2016,QUEENS,Saturday,October,62,56,No Holiday,A2016,213
10/2/2016,BROOKLYN,Sunday,October,63,57,No Holiday,A2016,248
10/2/2016,QUEENS,Sunday,October,63,57,No Holiday,A2016,159
10/3/2016,BROOKLYN,Monday,October,72,60,No Holiday,A2016,218
10/3/2016,QUEENS,Monday,October,72,60,No Holiday,A2016,167
10/4/2016,BROOKLYN,Tuesday,October,69,60,No Holiday,A2016,275
10/4/2016,QUEENS,Tuesday,October,69,60,No Holiday,A2016,180
10/5/2016,BROOKLYN,Wednesday,October,67,53,No Holiday,A2016,234
10/5/2016,QUEENS,Wednesday,October,67,53,No Holiday,A2016,171
10/6/2016,BROOKLYN,Thursday,October,73,55,No Holiday,A2016,214
10/6/2016,QUEENS,Thursday,October,73,55,No Holiday,A2016,174
10/7/2016,BROOKLYN,Friday,October,75,57,No Holiday,A2016,275
10/7/2016,QUEENS,Friday,October,75,57,No Holiday,A2016,198
10/8/2016,BROOKLYN,Saturday,October,68,58,No Holiday,A2016,239
10/8/2016,QUEENS,Saturday,October,68,58,No Holiday,A2016,148
10/9/2016,BROOKLYN,Sunday,October,65,51,No Holiday,A2016,212
10/9/2016,QUEENS,Sunday,October,65,51,No Holiday,A2016,171
10/10/2016,BROOKLYN,Monday,October,64,47,holiday,A2016,221
10/10/2016,QUEENS,Monday,October,64,47,holiday,A2016,152
10/11/2016,BROOKLYN,Tuesday,October,63,46,No Holiday,A2016,239
10/11/2016,QUEENS,Tuesday,October,63,46,No Holiday,A2016,162
10/12/2016,BROOKLYN,Wednesday,October,66,53,No Holiday,A2016,228
10/12/2016,QUEENS,Wednesday,October,66,53,No Holiday,A2016,152
10/13/2016,BROOKLYN,Thursday,October,67,53,No Holiday,A2016,247
10/13/2016,QUEENS,Thursday,October,67,53,No Holiday,A2016,168
10/14/2016,BROOKLYN,Friday,October,62,47,No Holiday,A2016,274
10/14/2016,QUEENS,Friday,October,62,47,No Holiday,A2016,151
10/15/2016,BROOKLYN,Saturday,October,65,45,No Holiday,A2016,266
10/15/2016,QUEENS,Saturday,October,65,45,No Holiday,A2016,184
10/16/2016,BROOKLYN,Sunday,October,69,53,No Holiday,A2016,244
10/16/2016,QUEENS,Sunday,October,69,53,No Holiday,A2016,188
10/17/2016,BROOKLYN,Monday,October,81,63,No Holiday,A2016,244
10/17/2016,QUEENS,Monday,October,81,63,No Holiday,A2016,192
10/18/2016,BROOKLYN,Tuesday,October,81,67,No Holiday,A2016,267
10/18/2016,QUEENS,Tuesday,October,81,67,No Holiday,A2016,193
10/19/2016,BROOKLYN,Wednesday,October,85,65,No Holiday,A2016,270
10/19/2016,QUEENS,Wednesday,October,85,65,No Holiday,A2016,182
10/20/2016,BROOKLYN,Thursday,October,70,62,No Holiday,A2016,281
10/20/2016,QUEENS,Thursday,October,70,62,No Holiday,A2016,190
10/21/2016,BROOKLYN,Friday,October,69,57,No Holiday,A2016,283
10/21/2016,QUEENS,Friday,October,69,57,No Holiday,A2016,179
10/22/2016,BROOKLYN,Saturday,October,57,47,No Holiday,A2016,239
10/22/2016,QUEENS,Saturday,October,57,47,No Holiday,A2016,189
10/23/2016,BROOKLYN,Sunday,October,61,45,No Holiday,A2016,255
10/23/2016,QUEENS,Sunday,October,61,45,No Holiday,A2016,172
10/24/2016,BROOKLYN,Monday,October,62,47,No Holiday,A2016,232
10/24/2016,QUEENS,Monday,October,62,47,No Holiday,A2016,166
10/25/2016,BROOKLYN,Tuesday,October,52,43,No Holiday,A2016,231
10/25/2016,QUEENS,Tuesday,October,52,43,No Holiday,A2016,153
10/26/2016,BROOKLYN,Wednesday,October,51,38,No Holiday,A2016,235
10/26/2016,QUEENS,Wednesday,October,51,38,No Holiday,A2016,172
10/27/2016,BROOKLYN,Thursday,October,55,40,No Holiday,A2016,194
10/27/2016,QUEENS,Thursday,October,55,40,No Holiday,A2016,158
10/28/2016,BROOKLYN,Friday,October,51,42,No Holiday,A2016,253
10/28/2016,QUEENS,Friday,October,51,42,No Holiday,A2016,162
10/29/2016,BROOKLYN,Saturday,October,64,39,No Holiday,A2016,272
10/29/2016,QUEENS,Saturday,October,64,39,No Holiday,A2016,205
10/30/2016,BROOKLYN,Sunday,October,76,54,No Holiday,A2016,231
10/30/2016,QUEENS,Sunday,October,76,54,No Holiday,A2016,190
10/31/2016,BROOKLYN,Monday,October,54,44,No Holiday,A2016,274
10/31/2016,QUEENS,Monday,October,54,44,No Holiday,A2016,189
11/1/2016,BROOKLYN,Tuesday,November,58,40,No Holiday,A2016,286
11/1/2016,QUEENS,Tuesday,November,58,40,No Holiday,A2016,213
11/2/2016,BROOKLYN,Wednesday,November,70,54,No Holiday,A2016,290
11/2/2016,QUEENS,Wednesday,November,70,54,No Holiday,A2016,204
11/3/2016,BROOKLYN,Thursday,November,72,57,No Holiday,A2016,282
11/3/2016,QUEENS,Thursday,November,72,57,No Holiday,A2016,181
11/4/2016,BROOKLYN,Friday,November,61,47,No Holiday,A2016,294
11/4/2016,QUEENS,Friday,November,61,47,No Holiday,A2016,169
11/5/2016,BROOKLYN,Saturday,November,62,44,No Holiday,A2016,247
11/5/2016,QUEENS,Saturday,November,62,44,No Holiday,A2016,174
11/6/2016,BROOKLYN,Sunday,November,59,45,No Holiday,A2016,176
11/6/2016,QUEENS,Sunday,November,59,45,No Holiday,A2016,184
11/7/2016,BROOKLYN,Monday,November,53,41,No Holiday,A2016,213
11/7/2016,QUEENS,Monday,November,53,41,No Holiday,A2016,133
11/8/2016,BROOKLYN,Tuesday,November,66,41,No Holiday,A2016,201
11/8/2016,QUEENS,Tuesday,November,66,41,No Holiday,A2016,134
11/9/2016,BROOKLYN,Wednesday,November,59,49,No Holiday,A2016,219
11/9/2016,QUEENS,Wednesday,November,59,49,No Holiday,A2016,150
11/10/2016,BROOKLYN,Thursday,November,56,40,No Holiday,A2016,251
11/10/2016,QUEENS,Thursday,November,56,40,No Holiday,A2016,183
11/11/2016,BROOKLYN,Friday,November,63,41,holiday,A2016,229
11/11/2016,QUEENS,Friday,November,63,41,holiday,A2016,164
11/12/2016,BROOKLYN,Saturday,November,50,37,No Holiday,A2016,248
11/12/2016,QUEENS,Saturday,November,50,37,No Holiday,A2016,181
11/13/2016,BROOKLYN,Sunday,November,61,41,No Holiday,A2016,229
11/13/2016,QUEENS,Sunday,November,61,41,No Holiday,A2016,160
11/14/2016,BROOKLYN,Monday,November,62,46,No Holiday,A2016,234
11/14/2016,QUEENS,Monday,November,62,46,No Holiday,A2016,156
11/15/2016,BROOKLYN,Tuesday,November,56,47,No Holiday,A2016,229
11/15/2016,QUEENS,Tuesday,November,56,47,No Holiday,A2016,164
11/16/2016,BROOKLYN,Wednesday,November,61,45,No Holiday,A2016,253
11/16/2016,QUEENS,Wednesday,November,61,45,No Holiday,A2016,176
11/17/2016,BROOKLYN,Thursday,November,61,49,No Holiday,A2016,265
11/17/2016,QUEENS,Thursday,November,61,49,No Holiday,A2016,175
11/18/2016,BROOKLYN,Friday,November,64,44,No Holiday,A2016,280
11/18/2016,QUEENS,Friday,November,64,44,No Holiday,A2016,212
11/19/2016,BROOKLYN,Saturday,November,63,37,No Holiday,A2016,204
11/19/2016,QUEENS,Saturday,November,63,37,No Holiday,A2016,155
11/20/2016,BROOKLYN,Sunday,November,42,34,No Holiday,A2016,190
11/20/2016,QUEENS,Sunday,November,42,34,No Holiday,A2016,189
11/21/2016,BROOKLYN,Monday,November,41,36,No Holiday,A2016,198
11/21/2016,QUEENS,Monday,November,41,36,No Holiday,A2016,130
11/22/2016,BROOKLYN,Tuesday,November,41,37,No Holiday,A2016,221
11/22/2016,QUEENS,Tuesday,November,41,37,No Holiday,A2016,158
11/23/2016,BROOKLYN,Wednesday,November,45,35,No Holiday,A2016,238
11/23/2016,QUEENS,Wednesday,November,45,35,No Holiday,A2016,150
11/24/2016,BROOKLYN,Thursday,November,48,38,holiday,A2016,165
11/24/2016,QUEENS,Thursday,November,48,38,holiday,A2016,137
11/25/2016,BROOKLYN,Friday,November,54,45,No Holiday,A2016,233
11/25/2016,QUEENS,Friday,November,54,45,No Holiday,A2016,215
11/26/2016,BROOKLYN,Saturday,November,50,40,No Holiday,A2016,248
11/26/2016,QUEENS,Saturday,November,50,40,No Holiday,A2016,167
11/27/2016,BROOKLYN,Sunday,November,50,39,No Holiday,A2016,231
11/27/2016,QUEENS,Sunday,November,50,39,No Holiday,A2016,143
11/28/2016,BROOKLYN,Monday,November,52,38,No Holiday,A2016,228
11/28/2016,QUEENS,Monday,November,52,38,No Holiday,A2016,159
11/29/2016,BROOKLYN,Tuesday,November,60,51,No Holiday,A2016,227
11/29/2016,QUEENS,Tuesday,November,60,51,No Holiday,A2016,160
11/30/2016,BROOKLYN,Wednesday,November,58,50,No Holiday,A2016,249
11/30/2016,QUEENS,Wednesday,November,58,50,No Holiday,A2016,172
12/1/2016,BROOKLYN,Thursday,December,54,42,No Holiday,A2016,265
12/1/2016,QUEENS,Thursday,December,54,42,No Holiday,A2016,193
12/2/2016,BROOKLYN,Friday,December,51,40,No Holiday,A2016,214
12/2/2016,QUEENS,Friday,December,51,40,No Holiday,A2016,172
12/3/2016,BROOKLYN,Saturday,December,47,41,No Holiday,A2016,271
12/3/2016,QUEENS,Saturday,December,47,41,No Holiday,A2016,169
12/4/2016,BROOKLYN,Sunday,December,47,39,No Holiday,A2016,210
12/4/2016,QUEENS,Sunday,December,47,39,No Holiday,A2016,183
12/5/2016,BROOKLYN,Monday,December,49,38,No Holiday,A2016,214
12/5/2016,QUEENS,Monday,December,49,38,No Holiday,A2016,181
12/6/2016,BROOKLYN,Tuesday,December,46,37,No Holiday,A2016,224
12/6/2016,QUEENS,Tuesday,December,46,37,No Holiday,A2016,181
12/7/2016,BROOKLYN,Wednesday,December,46,40,No Holiday,A2016,240
12/7/2016,QUEENS,Wednesday,December,46,40,No Holiday,A2016,168
12/8/2016,BROOKLYN,Thursday,December,45,35,No Holiday,A2016,219
12/8/2016,QUEENS,Thursday,December,45,35,No Holiday,A2016,161
12/9/2016,BROOKLYN,Friday,December,39,29,No Holiday,A2016,206
12/9/2016,QUEENS,Friday,December,39,29,No Holiday,A2016,163
12/10/2016,BROOKLYN,Saturday,December,35,28,No Holiday,A2016,217
12/10/2016,QUEENS,Saturday,December,35,28,No Holiday,A2016,189
12/11/2016,BROOKLYN,Sunday,December,35,28,No Holiday,A2016,194
12/11/2016,QUEENS,Sunday,December,35,28,No Holiday,A2016,181
12/12/2016,BROOKLYN,Monday,December,46,34,No Holiday,A2016,221
12/12/2016,QUEENS,Monday,December,46,34,No Holiday,A2016,154
12/13/2016,BROOKLYN,Tuesday,December,43,35,No Holiday,A2016,231
12/13/2016,QUEENS,Tuesday,December,43,35,No Holiday,A2016,175
12/14/2016,BROOKLYN,Wednesday,December,42,34,No Holiday,A2016,240
12/14/2016,QUEENS,Wednesday,December,42,34,No Holiday,A2016,180
12/15/2016,BROOKLYN,Thursday,December,34,19,No Holiday,A2016,208
12/15/2016,QUEENS,Thursday,December,34,19,No Holiday,A2016,155
12/16/2016,BROOKLYN,Friday,December,27,17,No Holiday,A2016,226
12/16/2016,QUEENS,Friday,December,27,17,No Holiday,A2016,159
12/17/2016,BROOKLYN,Saturday,December,39,24,No Holiday,A2016,214
12/17/2016,QUEENS,Saturday,December,39,24,No Holiday,A2016,142
12/18/2016,BROOKLYN,Sunday,December,58,31,No Holiday,A2016,201
12/18/2016,QUEENS,Sunday,December,58,31,No Holiday,A2016,155
12/19/2016,BROOKLYN,Monday,December,31,23,No Holiday,A2016,196
12/19/2016,QUEENS,Monday,December,31,23,No Holiday,A2016,148
12/20/2016,BROOKLYN,Tuesday,December,33,20,No Holiday,A2016,223
12/20/2016,QUEENS,Tuesday,December,33,20,No Holiday,A2016,192
12/21/2016,BROOKLYN,Wednesday,December,40,30,No Holiday,A2016,211
12/21/2016,QUEENS,Wednesday,December,40,30,No Holiday,A2016,166
12/22/2016,BROOKLYN,Thursday,December,49,37,No Holiday,A2016,237
12/22/2016,QUEENS,Thursday,December,49,37,No Holiday,A2016,148
12/23/2016,BROOKLYN,Friday,December,47,38,No Holiday,A2016,244
12/23/2016,QUEENS,Friday,December,47,38,No Holiday,A2016,170
12/24/2016,BROOKLYN,Saturday,December,47,38,No Holiday,A2016,185
12/24/2016,QUEENS,Saturday,December,47,38,No Holiday,A2016,158
12/25/2016,BROOKLYN,Sunday,December,50,36,holiday,A2016,160
12/25/2016,QUEENS,Sunday,December,50,36,holiday,A2016,128
12/26/2016,BROOKLYN,Monday,December,50,33,No Holiday,A2016,187
12/26/2016,QUEENS,Monday,December,50,33,No Holiday,A2016,141
12/27/2016,BROOKLYN,Tuesday,December,60,40,No Holiday,A2016,235
12/27/2016,QUEENS,Tuesday,December,60,40,No Holiday,A2016,161
12/28/2016,BROOKLYN,Wednesday,December,40,34,No Holiday,A2016,198
12/28/2016,QUEENS,Wednesday,December,40,34,No Holiday,A2016,169
12/29/2016,BROOKLYN,Thursday,December,46,33,No Holiday,A2016,188
12/29/2016,QUEENS,Thursday,December,46,33,No Holiday,A2016,157
12/30/2016,BROOKLYN,Friday,December,40,33,No Holiday,A2016,222
12/30/2016,QUEENS,Friday,December,40,33,No Holiday,A2016,134
12/31/2016,BROOKLYN,Saturday,December,44,31,No Holiday,A2016,226
12/31/2016,QUEENS,Saturday,December,44,31,No Holiday,A2016,155
1/1/2017,BROOKLYN,Sunday,January ,48,40,holiday,A2017,344
1/1/2017,QUEENS,Sunday,January ,48,40,holiday,A2017,223
1/2/2017,BROOKLYN,Monday,January ,41,37,No Holiday,A2017,210
1/2/2017,QUEENS,Monday,January ,41,37,No Holiday,A2017,134
1/3/2017,BROOKLYN,Tuesday,January ,43,39,No Holiday,A2017,240
1/3/2017,QUEENS,Tuesday,January ,43,39,No Holiday,A2017,160
1/4/2017,BROOKLYN,Wednesday,January ,52,34,No Holiday,A2017,246
1/4/2017,QUEENS,Wednesday,January ,52,34,No Holiday,A2017,150
1/5/2017,BROOKLYN,Thursday,January ,34,27,No Holiday,A2017,247
1/5/2017,QUEENS,Thursday,January ,34,27,No Holiday,A2017,143
1/6/2017,BROOKLYN,Friday,January ,33,25,No Holiday,A2017,201
1/6/2017,QUEENS,Friday,January ,33,25,No Holiday,A2017,139
1/7/2017,BROOKLYN,Saturday,January ,26,20,No Holiday,A2017,155
1/7/2017,QUEENS,Saturday,January ,26,20,No Holiday,A2017,107
1/8/2017,BROOKLYN,Sunday,January ,25,16,No Holiday,A2017,180
1/8/2017,QUEENS,Sunday,January ,25,16,No Holiday,A2017,123
1/9/2017,BROOKLYN,Monday,January ,23,14,No Holiday,A2017,170
1/9/2017,QUEENS,Monday,January ,23,14,No Holiday,A2017,139
1/10/2017,BROOKLYN,Tuesday,January ,46,21,No Holiday,A2017,253
1/10/2017,QUEENS,Tuesday,January ,46,21,No Holiday,A2017,147
1/11/2017,BROOKLYN,Wednesday,January ,52,42,No Holiday,A2017,248
1/11/2017,QUEENS,Wednesday,January ,52,42,No Holiday,A2017,153
1/12/2017,BROOKLYN,Thursday,January ,66,47,No Holiday,A2017,239
1/12/2017,QUEENS,Thursday,January ,66,47,No Holiday,A2017,191
1/13/2017,BROOKLYN,Friday,January ,62,32,No Holiday,A2017,234
1/13/2017,QUEENS,Friday,January ,62,32,No Holiday,A2017,180
1/14/2017,BROOKLYN,Saturday,January ,34,28,No Holiday,A2017,251
1/14/2017,QUEENS,Saturday,January ,34,28,No Holiday,A2017,177
1/15/2017,BROOKLYN,Sunday,January ,38,30,No Holiday,A2017,208
1/15/2017,QUEENS,Sunday,January ,38,30,No Holiday,A2017,140
1/16/2017,BROOKLYN,Monday,January ,43,30,holiday,A2017,210
1/16/2017,QUEENS,Monday,January ,43,30,holiday,A2017,148
1/17/2017,BROOKLYN,Tuesday,January ,42,38,No Holiday,A2017,263
1/17/2017,QUEENS,Tuesday,January ,42,38,No Holiday,A2017,146
1/18/2017,BROOKLYN,Wednesday,January ,41,38,No Holiday,A2017,223
1/18/2017,QUEENS,Wednesday,January ,41,38,No Holiday,A2017,159
1/19/2017,BROOKLYN,Thursday,January ,49,39,No Holiday,A2017,209
1/19/2017,QUEENS,Thursday,January ,49,39,No Holiday,A2017,175
1/20/2017,BROOKLYN,Friday,January ,45,40,No Holiday,A2017,276
1/20/2017,QUEENS,Friday,January ,45,40,No Holiday,A2017,170
1/21/2017,BROOKLYN,Saturday,January ,49,41,No Holiday,A2017,239
1/21/2017,QUEENS,Saturday,January ,49,41,No Holiday,A2017,178
1/22/2017,BROOKLYN,Sunday,January ,48,43,No Holiday,A2017,239
1/22/2017,QUEENS,Sunday,January ,48,43,No Holiday,A2017,181
1/23/2017,BROOKLYN,Monday,January ,44,36,No Holiday,A2017,211
1/23/2017,QUEENS,Monday,January ,44,36,No Holiday,A2017,171
1/24/2017,BROOKLYN,Tuesday,January ,38,35,No Holiday,A2017,201
1/24/2017,QUEENS,Tuesday,January ,38,35,No Holiday,A2017,152
1/25/2017,BROOKLYN,Wednesday,January ,51,36,No Holiday,A2017,242
1/25/2017,QUEENS,Wednesday,January ,51,36,No Holiday,A2017,151
1/26/2017,BROOKLYN,Thursday,January ,56,43,No Holiday,A2017,200
1/26/2017,QUEENS,Thursday,January ,56,43,No Holiday,A2017,171
1/27/2017,BROOKLYN,Friday,January ,43,36,No Holiday,A2017,243
1/27/2017,QUEENS,Friday,January ,43,36,No Holiday,A2017,169
1/28/2017,BROOKLYN,Saturday,January ,39,34,No Holiday,A2017,186
1/28/2017,QUEENS,Saturday,January ,39,34,No Holiday,A2017,169
1/29/2017,BROOKLYN,Sunday,January ,43,35,No Holiday,A2017,213
1/29/2017,QUEENS,Sunday,January ,43,35,No Holiday,A2017,153
1/30/2017,BROOKLYN,Monday,January ,37,30,No Holiday,A2017,200
1/30/2017,QUEENS,Monday,January ,37,30,No Holiday,A2017,160
1/31/2017,BROOKLYN,Tuesday,January ,34,26,No Holiday,A2017,190
1/31/2017,QUEENS,Tuesday,January ,34,26,No Holiday,A2017,149
2/1/2017,BROOKLYN,Wednesday,February,47,33,No Holiday,A2017,270
2/1/2017,QUEENS,Wednesday,February,47,33,No Holiday,A2017,187
2/2/2017,BROOKLYN,Thursday,February,45,32,No Holiday,A2017,256
2/2/2017,QUEENS,Thursday,February,45,32,No Holiday,A2017,167
2/3/2017,BROOKLYN,Friday,February,33,26,No Holiday,A2017,248
2/3/2017,QUEENS,Friday,February,33,26,No Holiday,A2017,155
2/4/2017,BROOKLYN,Saturday,February,34,22,No Holiday,A2017,220
2/4/2017,QUEENS,Saturday,February,34,22,No Holiday,A2017,145
2/5/2017,BROOKLYN,Sunday,February,43,31,No Holiday,A2017,206
2/5/2017,QUEENS,Sunday,February,43,31,No Holiday,A2017,165
2/6/2017,BROOKLYN,Monday,February,49,36,No Holiday,A2017,238
2/6/2017,QUEENS,Monday,February,49,36,No Holiday,A2017,185
2/7/2017,BROOKLYN,Tuesday,February,42,36,No Holiday,A2017,209
2/7/2017,QUEENS,Tuesday,February,42,36,No Holiday,A2017,159
2/8/2017,BROOKLYN,Wednesday,February,62,38,No Holiday,A2017,229
2/8/2017,QUEENS,Wednesday,February,62,38,No Holiday,A2017,152
2/9/2017,BROOKLYN,Thursday,February,44,19,No Holiday,A2017,146
2/9/2017,QUEENS,Thursday,February,44,19,No Holiday,A2017,93
2/10/2017,BROOKLYN,Friday,February,32,19,No Holiday,A2017,196
2/10/2017,QUEENS,Friday,February,32,19,No Holiday,A2017,140
2/11/2017,BROOKLYN,Saturday,February,48,30,No Holiday,A2017,250
2/11/2017,QUEENS,Saturday,February,48,30,No Holiday,A2017,166
2/12/2017,BROOKLYN,Sunday,February,40,30,No Holiday,A2017,201
2/12/2017,QUEENS,Sunday,February,40,30,No Holiday,A2017,165
2/13/2017,BROOKLYN,Monday,February,39,31,No Holiday,A2017,209
2/13/2017,QUEENS,Monday,February,39,31,No Holiday,A2017,127
2/14/2017,BROOKLYN,Tuesday,February,41,28,No Holiday,A2017,243
2/14/2017,QUEENS,Tuesday,February,41,28,No Holiday,A2017,131
2/15/2017,BROOKLYN,Wednesday,February,47,35,No Holiday,A2017,224
2/15/2017,QUEENS,Wednesday,February,47,35,No Holiday,A2017,155
2/16/2017,BROOKLYN,Thursday,February,35,28,No Holiday,A2017,213
2/16/2017,QUEENS,Thursday,February,35,28,No Holiday,A2017,149
2/17/2017,BROOKLYN,Friday,February,41,26,No Holiday,A2017,215
2/17/2017,QUEENS,Friday,February,41,26,No Holiday,A2017,176
2/18/2017,BROOKLYN,Saturday,February,63,35,No Holiday,A2017,213
2/18/2017,QUEENS,Saturday,February,63,35,No Holiday,A2017,177
2/19/2017,BROOKLYN,Sunday,February,65,53,No Holiday,A2017,223
2/19/2017,QUEENS,Sunday,February,65,53,No Holiday,A2017,171
2/20/2017,BROOKLYN,Monday,February,55,39,holiday,A2017,205
2/20/2017,QUEENS,Monday,February,55,39,holiday,A2017,144
2/21/2017,BROOKLYN,Tuesday,February,47,34,No Holiday,A2017,211
2/21/2017,QUEENS,Tuesday,February,47,34,No Holiday,A2017,130
2/22/2017,BROOKLYN,Wednesday,February,57,42,No Holiday,A2017,198
2/22/2017,QUEENS,Wednesday,February,57,42,No Holiday,A2017,122
2/23/2017,BROOKLYN,Thursday,February,65,44,No Holiday,A2017,235
2/23/2017,QUEENS,Thursday,February,65,44,No Holiday,A2017,173
2/24/2017,BROOKLYN,Friday,February,70,58,No Holiday,A2017,231
2/24/2017,QUEENS,Friday,February,70,58,No Holiday,A2017,154
2/25/2017,BROOKLYN,Saturday,February,63,44,No Holiday,A2017,226
2/25/2017,QUEENS,Saturday,February,63,44,No Holiday,A2017,165
2/26/2017,BROOKLYN,Sunday,February,44,36,No Holiday,A2017,184
2/26/2017,QUEENS,Sunday,February,44,36,No Holiday,A2017,131
2/27/2017,BROOKLYN,Monday,February,54,35,No Holiday,A2017,225
2/27/2017,QUEENS,Monday,February,54,35,No Holiday,A2017,149
2/28/2017,BROOKLYN,Tuesday,February,59,47,No Holiday,A2017,233
2/28/2017,QUEENS,Tuesday,February,59,47,No Holiday,A2017,171
3/1/2017,BROOKLYN,Wednesday,March,70,54,No Holiday,A2017,271
3/1/2017,QUEENS,Wednesday,March,70,54,No Holiday,A2017,199
3/2/2017,BROOKLYN,Thursday,March,64,35,No Holiday,A2017,224
3/2/2017,QUEENS,Thursday,March,64,35,No Holiday,A2017,141
3/3/2017,BROOKLYN,Friday,March,39,24,No Holiday,A2017,217
3/3/2017,QUEENS,Friday,March,39,24,No Holiday,A2017,182
3/4/2017,BROOKLYN,Saturday,March,30,17,No Holiday,A2017,217
3/4/2017,QUEENS,Saturday,March,30,17,No Holiday,A2017,158
3/5/2017,BROOKLYN,Sunday,March,37,14,No Holiday,A2017,186
3/5/2017,QUEENS,Sunday,March,37,14,No Holiday,A2017,152
3/6/2017,BROOKLYN,Monday,March,45,26,No Holiday,A2017,207
3/6/2017,QUEENS,Monday,March,45,26,No Holiday,A2017,165
3/7/2017,BROOKLYN,Tuesday,March,56,42,No Holiday,A2017,246
3/7/2017,QUEENS,Tuesday,March,56,42,No Holiday,A2017,143
3/8/2017,BROOKLYN,Wednesday,March,59,47,No Holiday,A2017,218
3/8/2017,QUEENS,Wednesday,March,59,47,No Holiday,A2017,180
3/9/2017,BROOKLYN,Thursday,March,61,47,No Holiday,A2017,207
3/9/2017,QUEENS,Thursday,March,61,47,No Holiday,A2017,156
3/10/2017,BROOKLYN,Friday,March,47,23,No Holiday,A2017,218
3/10/2017,QUEENS,Friday,March,47,23,No Holiday,A2017,152
3/11/2017,BROOKLYN,Saturday,March,29,17,No Holiday,A2017,203
3/11/2017,QUEENS,Saturday,March,29,17,No Holiday,A2017,127
3/12/2017,BROOKLYN,Sunday,March,29,19,No Holiday,A2017,165
3/12/2017,QUEENS,Sunday,March,29,19,No Holiday,A2017,154
3/13/2017,BROOKLYN,Monday,March,36,20,No Holiday,A2017,172
3/13/2017,QUEENS,Monday,March,36,20,No Holiday,A2017,144
3/14/2017,BROOKLYN,Tuesday,March,32,21,No Holiday,A2017,110
3/14/2017,QUEENS,Tuesday,March,32,21,No Holiday,A2017,96
3/15/2017,BROOKLYN,Wednesday,March,26,20,No Holiday,A2017,187
3/15/2017,QUEENS,Wednesday,March,26,20,No Holiday,A2017,122
3/16/2017,BROOKLYN,Thursday,March,39,24,No Holiday,A2017,220
3/16/2017,QUEENS,Thursday,March,39,24,No Holiday,A2017,127
3/17/2017,BROOKLYN,Friday,March,47,29,No Holiday,A2017,235
3/17/2017,QUEENS,Friday,March,47,29,No Holiday,A2017,195
3/18/2017,BROOKLYN,Saturday,March,39,34,No Holiday,A2017,221
3/18/2017,QUEENS,Saturday,March,39,34,No Holiday,A2017,137
3/19/2017,BROOKLYN,Sunday,March,47,34,No Holiday,A2017,196
3/19/2017,QUEENS,Sunday,March,47,34,No Holiday,A2017,149
3/20/2017,BROOKLYN,Monday,March,52,33,No Holiday,A2017,217
3/20/2017,QUEENS,Monday,March,52,33,No Holiday,A2017,160
3/21/2017,BROOKLYN,Tuesday,March,59,42,No Holiday,A2017,237
3/21/2017,QUEENS,Tuesday,March,59,42,No Holiday,A2017,133
3/22/2017,BROOKLYN,Wednesday,March,50,24,No Holiday,A2017,205
3/22/2017,QUEENS,Wednesday,March,50,24,No Holiday,A2017,154
3/23/2017,BROOKLYN,Thursday,March,42,23,No Holiday,A2017,242
3/23/2017,QUEENS,Thursday,March,42,23,No Holiday,A2017,164
3/24/2017,BROOKLYN,Friday,March,57,36,No Holiday,A2017,263
3/24/2017,QUEENS,Friday,March,57,36,No Holiday,A2017,162
3/25/2017,BROOKLYN,Saturday,March,62,42,No Holiday,A2017,234
3/25/2017,QUEENS,Saturday,March,62,42,No Holiday,A2017,161
3/26/2017,BROOKLYN,Sunday,March,42,37,No Holiday,A2017,218
